baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Oarb_100625_c1_g2	3.7676324180817	0.508130072585915	1.2622114880058	0.402571262751478	0.687263653853591	0.968144447746299
Oarb_100638_c1_g1	86.2083657718197	0.255061106658639	0.354365259362164	0.719768938743413	0.471667272389959	0.952036410420936
Oarb_100649_c0_g1	9.67854384379938	0.599794575075637	0.641347925329921	0.935209347979245	0.349680421949394	0.942874286605991
Oarb_100655_c1_g1	13.6171708915595	0.268523099937844	0.674345961031762	0.398197832351511	0.690484363669275	0.969274489063257
Oarb_100663_c1_g2	15.0947791837083	0.664316924793436	0.707887537701116	0.938449809345171	0.348013298792078	0.942874286605991
Oarb_100663_c1_g3	24.3232455648364	0.0944769087208587	0.547222443826997	0.17264808815248	0.86292805054235	0.987015486169959
Oarb_100665_c2_g1	19.8170559696449	0.225301068575086	0.598587010186871	0.376388168705416	0.706628340444366	0.971587587070099
Oarb_100670_c0_g1	19.5604777251414	0.190043333088678	0.500253173997801	0.379894307456235	0.704023873122353	0.971431870380395
Oarb_100674_c0_g1	6.91687910449704	-0.600908269321642	0.752774314364612	-0.79825820017364	0.424720669483697	0.951550336791374
Oarb_100676_c1_g1	61.9756378521246	0.171325609960357	0.510848545833235	0.335374567193709	0.737342550608079	0.977405963969873
Oarb_100678_c1_g1	14.7413976154424	0.266169124299177	0.617053250662025	0.431355193435266	0.666210124100172	0.96724854605568
Oarb_100698_c1_g1	47.4030199466643	-0.21146215905789	0.369992347582476	-0.571531169332501	0.567639638059701	0.962009746674047
Oarb_100700_c1_g1	44.2487212811893	0.397802045991089	0.405742167350374	0.980430623193205	0.326873599725859	0.939817039103251
Oarb_100702_c0_g1	32.5043683984014	-0.384646009093243	0.5067650264901	-0.759022404835898	0.447839154351826	0.951669578921292
Oarb_100708_c0_g1	7.45782730137276	0.99244915647287	0.849645632335202	1.16807421671219	0.242776829461824	0.928368585769397
Oarb_100719_c3_g1	21.5702399650243	0.356174562685385	0.466875099885165	0.76289046636454	0.44552872234948	0.951669578921292
Oarb_100728_c0_g1	209.724756652218	-0.493924365674719	0.238507738391772	-2.07089450851863	0.0383686554784897	0.82029219664088
Oarb_100734_c0_g1	70.868087523386	-0.31807593573295	0.331997056498644	-0.958068541593377	0.338028197258369	0.940906842681824
Oarb_100735_c0_g1	212.042604498836	-0.23760381781297	0.260212980652582	-0.913112855542754	0.361183189811863	0.945584674234043
Oarb_100747_c0_g1	23.089169534796	-0.0132240727376054	0.718805317727185	-0.0183972939702492	0.985321911177288	0.999631972212366
Oarb_100766_c0_g1	7.51369675041424	-1.09563254986414	0.741391006117748	-1.47780663755467	0.139459541259079	0.928368585769397
Oarb_100767_c0_g1	6.59383586151023	-1.26905811594072	0.977487036059434	-1.29828639063767	0.194188941198291	0.928368585769397
Oarb_100790_c0_g1	33.9278111041581	0.519056950514354	0.377685409438287	1.37431030572857	0.169345368247675	0.928368585769397
Oarb_100790_c1_g2	10.6029953308328	-0.380760970366966	0.77152868972471	-0.493514985817088	0.621648753776447	0.963975839403436
Oarb_100791_c0_g1	9.42461430505118	-0.758102268595197	0.652807374608755	-1.16129550320958	0.245521747603012	0.928368585769397
Oarb_100795_c2_g3	42.6605387543828	-0.365347377988967	0.380500954755259	-0.960174668218536	0.336967313766499	0.940159325214824
Oarb_100799_c0_g1	10.0255610715724	0.399966129516359	0.689256066044269	0.580286702171252	0.561721293429919	0.961711418337187
Oarb_100800_c0_g1	39.5199225767413	0.231937532679455	0.456894794143758	0.50763881675237	0.611706663288168	0.963893333702984
Oarb_100804_c1_g1	37.5848402328077	0.564780754284969	0.390910439999722	1.44478298989756	0.14851885044912	0.928368585769397
Oarb_100812_c0_g1	5.42164976499323	-0.552030074149181	0.850265573568728	-0.649244296499275	0.516180484160179	0.955622757100383
Oarb_100813_c1_g1	62.9564001195797	0.446520874192549	0.335059464190978	1.33266157776113	0.18264288750835	0.928368585769397
Oarb_100827_c0_g1	107.998682284911	0.352664891274554	0.427272618945968	0.825386125009689	0.409152409660748	0.951550336791374
Oarb_100828_c1_g1	39.6992189905535	-0.0580660361748237	0.346946967109221	-0.167362858533201	0.867084547542834	0.987469808084879
Oarb_100831_c0_g1	6.93026190571475	-0.0754492476900851	0.815121987722424	-0.0925619095381071	0.926251605572062	0.995121491923045
Oarb_100839_c1_g1	174.080954250941	-0.411647101908444	0.311103995279022	-1.32318166322245	0.185774972430313	0.928368585769397
Oarb_100844_c1_g1	236.518825404956	0.318403791839936	0.299287950848863	1.06387106776887	0.28738711124085	0.933690007584907
Oarb_100850_c0_g1	61.4636633443211	0.25677848314105	0.367695251859196	0.698345931427421	0.484960881057512	0.952617744136228
Oarb_100852_c0_g1	23.7597760799219	-0.604539949496223	0.449375417004603	-1.34528932073298	0.178531820921776	0.928368585769397
Oarb_100852_c1_g1	10.3212935489242	-0.308929552189138	0.60618143243885	-0.509632159048854	0.610309189358771	0.963377482179562
Oarb_100857_c0_g3	50.0020664994225	-0.320835389329332	0.319467119167306	-1.00428297649409	0.315242236682396	0.938485650713322
Oarb_100858_c0_g1	37.5232716621701	-0.0215628092399618	0.386216277916431	-0.0558309177342016	0.955476504559054	0.997413517381468
Oarb_100858_c0_g2	6.98752646197123	0.758946946919378	0.867770752938789	0.874593830627653	0.381794945791113	0.946932742855833
Oarb_100864_c0_g1	14.4162382432773	0.715543375268672	0.711875548356695	1.00515234287853	0.314823499064966	0.938485650713322
Oarb_100866_c2_g1	223.491196655193	0.108673262347375	0.204236922315229	0.532094104804632	0.594660820193955	0.962078035781618
Oarb_100867_c0_g1	14.4111115734627	0.337715427011504	0.728242286384431	0.463740479405817	0.642833691742396	0.964462278604427
Oarb_100868_c0_g1	57.5186159316834	-0.192421515924663	0.421835172553833	-0.456153323488234	0.648279727646211	0.964462278604427
Oarb_100872_c2_g1	44.9766103445615	-0.111394284279954	0.497569578894732	-0.223876798351293	0.822853169760593	0.985893394114068
Oarb_100874_c1_g1	13.818380933416	-0.914910822143701	0.589531359727447	-1.55192901454247	0.120679209562102	0.928368585769397
Oarb_100875_c0_g1	31.3356808121822	-0.423319289605878	0.379498749801092	-1.11546952349053	0.264649271365112	0.929974736585111
Oarb_100883_c0_g2	55.1185791810408	-0.183743664966095	0.449045850494284	-0.40918686758566	0.682402531036592	0.967685980298676
Oarb_100884_c0_g1	40.6311554724869	-0.131338450406759	0.350183098768142	-0.375056508634412	0.707618441052745	0.971887586150895
Oarb_100889_c0_g1	43.2707571661392	0.11459586233117	0.410656085296002	0.279055556302226	0.780202189685917	0.982930525935557
Oarb_100889_c0_g2	11.9212159419649	-0.763591886489483	0.595588834913884	-1.28207891371888	0.199814965091259	0.928368585769397
Oarb_100911_c0_g1	74.5934561849623	0.195687063117231	0.342643103523343	0.571110467728703	0.567924763352166	0.962009746674047
Oarb_100915_c0_g1	7.04376534971307	1.31661511076379	3.06475018065699	0.42959948875231	0.667487009047843	0.96732337505241
Oarb_100920_c0_g1	74.122902543621	-0.231579075041675	0.361431020338002	-0.640728277349043	0.521699238784317	0.956731202471647
Oarb_100924_c0_g1	5.65812321386048	-0.981987716134206	0.872943085562308	-1.12491608258934	0.260624596231184	0.928940250173999
Oarb_100944_c0_g1	7.72956216649564	0.125326043558209	0.864626813758382	0.144948134344156	0.884751821992074	0.989924013804918
Oarb_100947_c0_g1	44.6343456910176	0.233809448669835	0.436815980355865	0.535258459361664	0.592471147089509	0.962078035781618
Oarb_100963_c0_g1	104.838569187047	-0.1444158945232	0.286491281983422	-0.504084778857449	0.614201802611805	0.963975839403436
Oarb_100967_c0_g1	5.25267573820341	-0.483134731058887	1.03929867200731	-0.464866110264295	0.642027341048708	0.964462278604427
Oarb_100970_c1_g1	385.633191245366	0.541624565053069	0.367769048734488	1.47273014658745	0.140823814366375	0.928368585769397
Oarb_100972_c0_g1	16.7508932066346	-0.345394110204403	0.483530722535986	-0.71431678300172	0.475031316629258	0.952036410420936
Oarb_100990_c1_g1	31.2061635834153	0.195038678915364	0.460136582657392	0.423871272718575	0.671659695789476	0.967394726972064
Oarb_100990_c1_g2	11.982861174773	-0.428821461775731	0.662973982991126	-0.646814916991202	0.517751736857161	0.955622757100383
Oarb_100993_c0_g1	6.18057169470036	-0.0972697744345607	0.743697573512517	-0.130792109452705	0.895939765119565	0.991280637012645
Oarb_100993_c0_g2	4.07027900232459	-2.29072714078899	1.10961459267269	-2.06443494517442	0.0389764960508069	0.820334857720914
Oarb_100998_c0_g1	24.5582949396802	-0.178376848577699	0.520479661176047	-0.342716270938711	0.73181192081818	0.976733019366206
Oarb_100998_c1_g1	23.026309354481	0.112218199164806	0.511513104772655	0.219384797999812	0.826350311040819	0.985893394114068
Oarb_101008_c0_g1	15.6874507060853	0.552798660252189	0.707586379116312	0.781245479799323	0.434658129401522	0.951669578921292
Oarb_101052_c0_g1	14.5253964579975	-0.0724712195713161	0.577189992210679	-0.125558690464722	0.900081264324227	0.991280637012645
Oarb_101055_c0_g1	5.75479479066049	-0.38873777055108	0.828500344881054	-0.469206528341145	0.638922019568337	0.964462278604427
Oarb_101063_c0_g1	6.96729861841003	0.153759362825232	0.740173776594213	0.207734139856629	0.835436559366776	0.985893394114068
Oarb_101066_c0_g1	131.334652821917	0.228774855686787	0.413122219847198	0.553770396981805	0.57973599027937	0.962009746674047
Oarb_101069_c1_g1	121.585401267811	0.380258383285027	0.314137342681387	1.21048449712871	0.22609303599092	0.928368585769397
Oarb_101077_c0_g1	238.224901122256	-0.388486771187354	0.236247059636538	-1.64440891575554	0.100091764703078	0.928368585769397
Oarb_101079_c1_g1	5.18616870507918	-1.33064427849149	1.01254815947997	-1.31415406371869	0.18879436352179	0.928368585769397
Oarb_101082_c0_g1	5.51947056141789	-0.811657514467862	0.804125516742511	-1.00936669409008	0.312798805333819	0.938485650713322
Oarb_101085_c1_g2	111.448809377927	0.472048701627947	0.335051110066885	1.40888565190461	0.158868982845633	0.928368585769397
Oarb_101089_c0_g1	23.2771445487784	0.959506175453867	0.534327775623778	1.79572580581972	0.072538135619352	0.910602859734482
Oarb_101108_c0_g1	39.3629371364938	-0.830985315634177	0.537707440428528	-1.54542275809299	0.122244039039732	0.928368585769397
Oarb_101110_c0_g1	85.0335367028618	-0.257044151344852	0.299446107092971	-0.858398707668108	0.390672340958251	0.949263210019927
Oarb_101111_c0_g2	210.876059887783	0.493068541768636	0.484555512783528	1.0175687382777	0.308882950194968	0.938485650713322
Oarb_101117_c2_g1	20.8901326820637	0.698286196929597	0.49019903206699	1.42449525855892	0.154303156644179	0.928368585769397
Oarb_101119_c0_g1	80.6550462869988	-0.286470299561676	0.295818167470285	-0.968399953293782	0.332844662793822	0.940089017601718
Oarb_101124_c0_g1	193.603277863884	0.144969331884841	0.368289087130061	0.39362918139805	0.693854833420387	0.969849804084123
Oarb_101132_c1_g1	30.8478138524229	-0.509169076690083	0.459887268481332	-1.10716062736743	0.268224486985915	0.93098805972484
Oarb_101141_c0_g1	40.0530728735973	-0.245871304396002	0.463871499946966	-0.53004184224319	0.596082920401231	0.962078035781618
Oarb_101155_c1_g1	29.6318533158641	0.652355729549938	0.494654580185055	1.31881065228565	0.187232422139872	0.928368585769397
Oarb_101155_c2_g1	68.5864608840792	0.228777218268737	0.296023457688826	0.772834761322272	0.439620178135498	0.951669578921292
Oarb_101157_c0_g2	53.4439569407668	-0.12972990631378	0.30456392721803	-0.425952960019818	0.670142123145752	0.967351592743741
Oarb_101158_c1_g1	112.559086527406	-0.432469292467046	0.303194258818748	-1.42637691805893	0.153759572693398	0.928368585769397
Oarb_101161_c1_g1	110.541949622059	-0.0397873915629274	0.267239134272341	-0.148883103035278	0.881645874429589	0.989133642408235
Oarb_101164_c0_g1	22.057550740025	0.185084903545534	0.561009015197601	0.329914312482737	0.741464708638009	0.977850586859644
Oarb_101166_c0_g1	8.21891913393627	0.54788493699842	0.846345145133479	0.647354025894497	0.517402843230472	0.955622757100383
Oarb_101171_c0_g1	21.1990847673192	0.320209472389296	0.449829092193328	0.711846961315867	0.476559548764689	0.952036410420936
Oarb_101185_c0_g1	28.6111711283701	0.146707313213576	0.392875805972418	0.373419057583493	0.708836577742371	0.971906904766443
Oarb_101192_c0_g1	6.08531727894767	0.0645456703492285	1.16917455359364	0.0552061881186494	0.955974199050259	0.997413517381468
Oarb_101196_c0_g1	69.3569824676535	0.314589319261442	0.326478346633796	0.963584024806123	0.335254519241084	0.940120664372701
Oarb_101202_c0_g1	164.153186816932	0.394579913622219	0.272328494336567	1.44891159694278	0.14736227209491	0.928368585769397
Oarb_101204_c0_g1	9.43664736064368	-0.137979150544591	0.669039436153998	-0.206234704695092	0.836607580065272	0.985893394114068
Oarb_101220_c0_g1	144.488438396093	0.298924218269648	0.326300474625554	0.916101083250578	0.35961387969921	0.945584674234043
Oarb_101222_c0_g1	117.312783579825	0.145159486463177	0.324603912041521	0.447189578062168	0.654738185640352	0.964462278604427
Oarb_101223_c0_g1	54.9067175535515	-0.281824321239167	0.353400241913375	-0.79746499242139	0.425181026469403	0.951550336791374
Oarb_101225_c0_g1	15.0966929423197	-0.24447716325317	0.514756315336869	-0.474937666560105	0.634831403019125	0.964134632686824
Oarb_101227_c2_g1	6.63442135819007	0.293362814714578	3.10058006042263	0.0946154619450757	0.924620268077726	0.994773126742629
Oarb_101227_c3_g1	98.5258032517236	-0.304871006243293	0.365602572007694	-0.83388638260695	0.40434501147176	0.950937230798271
Oarb_101228_c1_g1	6.08148197330207	-0.663388839765247	0.909154730943601	-0.729676497505242	0.465587950408521	0.951764568367389
Oarb_101228_c1_g2	56.5402023415709	-0.293681338580802	0.355293324482631	-0.826588394275219	0.408470397658519	0.951550336791374
Oarb_101248_c1_g1	35.6942982938089	0.293493775819857	0.363607909004322	0.807171044831064	0.419567945293379	0.951550336791374
Oarb_101258_c0_g1	9.55182318663888	0.228610571663431	0.811165267159156	0.281829832857693	0.778073994453365	0.982537599733771
Oarb_101268_c0_g1	129.658772433584	0.435194624343759	0.296123855553505	1.46963716763145	0.141660048304239	0.928368585769397
Oarb_101279_c4_g1	21.4998570900526	-0.0666711814669592	0.457705920741474	-0.145663795126253	0.884186803759059	0.989646192926039
Oarb_101285_c0_g1	42.9867471033769	0.189352052471065	0.323467973890257	0.585381143591377	0.558291464894707	0.961711418337187
Oarb_101292_c0_g1	118.298004098	0.193217337266762	0.300039727805171	0.643972512174209	0.519593258828302	0.955853514773984
Oarb_101296_c0_g1	231.360417136794	-0.00159117205388551	0.20856918943899	-0.00762898900918899	0.993913006500422	0.999631972212366
Oarb_101298_c0_g1	96.0436992813942	0.422901438880238	0.320562100429126	1.31924965026781	0.187085664399896	0.928368585769397
Oarb_101302_c0_g1	801.716772621454	0.0775143450524195	0.190640730141479	0.406599077725385	0.684302474732105	0.967685980298676
Oarb_101306_c0_g1	19.9256179442737	0.0123560777984159	0.512093290008318	0.0241285680548856	0.980750055939932	0.999533477480744
Oarb_101307_c0_g2	4.80915529925705	0.439544116571601	0.90504495651926	0.485659981203648	0.627208261690807	0.963975839403436
Oarb_101308_c6_g1	29.0805095983913	0.00402245421214216	0.414202136819362	0.00971133138769006	0.992251600412986	0.999631972212366
Oarb_101334_c2_g1	21.4646242166993	-0.350436540394588	0.571040207206627	-0.613681026260529	0.53942612878997	0.958996062442626
Oarb_101337_c0_g1	12.5982228902127	0.176418989854226	0.789133313180089	0.223560438911499	0.823099349684872	0.985893394114068
Oarb_101353_c1_g1	20.8905729169954	0.260116625967092	0.613023530332398	0.424317523058291	0.671334261454396	0.967351592743741
Oarb_101360_c0_g1	21.4221662113054	0.234264327433598	0.547778469731114	0.427662532170332	0.66889683212211	0.96732337505241
Oarb_101366_c0_g1	3.25900547568071	0.142679534701801	1.21250964651827	0.117672906860169	0.906326834796163	0.991992339608736
Oarb_101373_c0_g1	37.3931541215282	0.263824793657559	0.381299405608858	0.691909795233706	0.488993978884873	0.953485574964181
Oarb_101384_c0_g1	105.97679541798	0.412083666078083	0.263149975940709	1.56596505321714	0.117356798728229	0.928368585769397
Oarb_101388_c0_g1	19.3489927618727	-0.500262525315248	0.59071187460559	-0.846880766785442	0.397061583823918	0.950167697484904
Oarb_101388_c0_g2	4.68783721442199	-0.187073311220946	0.950466032634296	-0.196822721483751	0.843966269730111	0.985893394114068
Oarb_101390_c0_g1	7.64015123114693	0.276052124034812	0.684382966189191	0.403359139067906	0.686684041648615	0.967904756709589
Oarb_101409_c0_g1	7.36856098545649	0.99336914329545	0.842542753263123	1.17901333724394	0.238392865043091	0.928368585769397
Oarb_101409_c1_g1	54.9950073192385	0.246621596800906	0.365173838596238	0.675353956759177	0.499450910916075	0.95459107762577
Oarb_101409_c1_g2	32.3434333274905	0.0265799723008629	0.421251691708082	0.0630976036988411	0.949688782469989	0.997413517381468
Oarb_101414_c0_g1	16.1079998434331	0.290347422177604	0.704585240061668	0.412082748358725	0.68027877297855	0.967685980298676
Oarb_101417_c1_g1	3.91667511315526	0.117026685867338	0.915458590536603	0.127833948009316	0.898280383829795	0.991280637012645
Oarb_101417_c1_g2	4.04999427470861	-1.20778078549456	1.01471344386356	-1.19026784635462	0.2339411342247	0.928368585769397
Oarb_101424_c0_g1	47.574135746188	0.302263658896963	0.345148453571589	0.875749712244528	0.381166113586365	0.946932742855833
Oarb_101426_c0_g1	8.3497009099679	-1.29219523541102	0.695526579522875	-1.85786607364085	0.0631880352608045	0.902657672272378
Oarb_101433_c2_g1	10.7665441684944	-0.334775240093583	0.696518746851948	-0.480640674219702	0.630771902053757	0.963975839403436
Oarb_101433_c2_g2	50.9080689212757	0.259965220721474	0.352711600466507	0.73704754926585	0.461093434004809	0.951725250416948
