baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Oarb_101296_c0_g1	231.360417136794	-0.00822604010235338	0.259697625497562	-0.0316754536611294	0.974730870202382	0.999986237181954
Oarb_101298_c0_g1	96.0436992813942	0.420239139090313	0.601745016547469	0.698367460525803	0.484947420509424	0.999986237181954
Oarb_101302_c0_g1	801.716772621454	0.0590434501294986	0.229327767946321	0.257463152666793	0.796821256638089	0.999986237181954
Oarb_101306_c0_g1	19.9256179442737	-0.22752297597992	0.565038079810607	-0.402668393705753	0.687192188169188	0.999986237181954
Oarb_101307_c0_g2	4.80915529925705	0.0536897073003951	0.934874332100785	0.0574298656587857	0.954202772899883	0.999986237181954
Oarb_101308_c6_g1	29.0805095983913	-0.00726948284064052	0.526715369173037	-0.0138015392489	0.988988314507968	0.999986237181954
Oarb_101334_c2_g1	21.4646242166993	-0.519135948594247	0.682962594792512	-0.76012354490946	0.447180740013617	0.999986237181954
Oarb_101337_c0_g1	12.5982228902127	0.75458018055532	1.14751834458494	0.657575701613949	0.51081081230436	0.999986237181954
Oarb_101353_c1_g1	20.8905729169954	0.510956605320018	0.919511202249824	0.555682849833508	0.578427682720418	0.999986237181954
Oarb_101360_c0_g1	21.4221662113054	0.316691973844815	1.03270836825014	0.30666157414937	0.759100980746807	0.999986237181954
Oarb_101366_c0_g1	3.25900547568071	-0.153809198248096	1.2055204845388	-0.127587378415174	0.898475520058018	0.999986237181954
Oarb_101373_c0_g1	37.3931541215282	0.150074167091182	0.472482381784723	0.317629128358823	0.750766276266005	0.999986237181954
Oarb_101384_c0_g1	105.97679541798	0.455727732386352	0.413245255192011	1.10280209309264	0.270113118961183	0.999986237181954
Oarb_101388_c0_g1	19.3489927618727	-0.156916583933007	0.81077689644174	-0.193538548793962	0.84653721913853	0.999986237181954
Oarb_101388_c0_g2	4.68783721442199	-0.267516318706988	1.04468288836426	-0.256074184507664	0.79789355531204	0.999986237181954
Oarb_101390_c0_g1	7.64015123114693	0.150370434682213	0.641804713099752	0.234293129378815	0.814757419465381	0.999986237181954
Oarb_101409_c0_g1	7.36856098545649	0.712165522290021	1.19544177718242	0.595734176170882	0.551352823133659	0.999986237181954
Oarb_101409_c1_g1	54.9950073192385	0.252619922036021	0.500833680892537	0.504398828740565	0.613981140950819	0.999986237181954
Oarb_101409_c1_g2	32.3434333274905	-0.0447739099292989	0.39050728223171	-0.114655761791228	0.908717979578642	0.999986237181954
Oarb_101414_c0_g1	16.1079998434331	0.721052012523286	0.854063117681221	0.844260801802261	0.398523684970583	0.999986237181954
Oarb_101417_c1_g1	3.91667511315526	0.113400482320685	0.781331476232475	0.14513748104389	0.884602325988188	0.999986237181954
Oarb_101417_c1_g2	4.04999427470861	-1.02591903105107	0.866580522680404	-1.18387040119229	0.236464368471809	0.999986237181954
Oarb_101424_c0_g1	47.574135746188	0.182258620549493	0.537225869754427	0.339258830988175	0.734414753561909	0.999986237181954
Oarb_101426_c0_g1	8.3497009099679	-1.19431956509434	0.6230601578483	-1.91686075581988	0.0552556238992989	0.999986237181954
Oarb_101433_c2_g1	10.7665441684944	-0.0183974559142567	0.99256649545643	-0.0185352376878252	0.985211866779195	0.999986237181954
Oarb_101433_c2_g2	50.9080689212757	0.348138124862515	0.547570593014172	0.635786744766815	0.524915428180981	0.999986237181954
Oarb_101435_c0_g1	8.43383580056149	1.06145617820889	0.696436494911735	1.52412486416786	0.127477522612155	0.999986237181954
